\\NASSY\Music\Metallica - Discography 1983-2008 (19 Albums, 23 CDs)\Metallica - 1986 - Master Of Puppets\08 - Damage, Inc..mp3	-1
\\NASSY\Music\Metallica - Discography 1983-2008 (19 Albums, 23 CDs)\Metallica - 1986 - Master Of Puppets\02 - Master Of Puppets.mp3	3
\\NASSY\Music\R.H.C.P.-Discography.1984-2013.MP3.320\2. Live\1994 - Live in Holland (06.04.1990)\05. Medley Anarchy In The UK, Stone Cold Bush.mp3	-1
\\NASSY\Music\Iron Maiden-Greatest Hits[www.lokotorrents.com][mp3]\CD2\06 - The Clansman .mp3	-1
\\NASSY\Music\Various Artist -  Punk Goes Pop (Volume 3)\04-mayday_parade-in_my_head.mp3	-1
\\NASSY\Music\More Classic Rock Music 2 - Compilation Mix - Playlist\Warrant - Cherry Pie.mp3	0
\\NASSY\Music\Punk Goes Pop, Vol 6 [15 Tracks] (320kbps)\3. I Knew You Were Trouble.mp3	5
\\NASSY\Music\Nickleback - Greatest Hits\Nickleback - Photograph.mp3	5
\\NASSY\Music\Muse\Absolution\08 Hysteria.mp3	99
\\NASSY\Music\Creed - Greatest Hits (2004) [www.zonatorrent.com]\07 - With Arms Wide Open.mp3	5
\\NASSY\Music\Green Day Complete Official Discography (1990-2012) [WwW.LoKoTorrents.CoM]\1997 - Nimrod\16. King For A Day.mp3	-1
\\NASSY\Music\Various Artist -  Punk Goes Pop (Volume 3)\09-of_mice_and_men-blame_it.mp3	-1
\\NASSY\Music\Betraying The Martyrs - Phantom 2014 [MP3@192kbps] - the.HH\03 Walk Away.mp3	1
\\NASSY\Music\Oasis\Oasis-Stop_The_Clocks-(Deluxe_Edition)-3CD-2006-EON\208-oasis-champagne_supernova.mp3	-99
\\NASSY\Music\Punk Goes Pop, Vol 6 [15 Tracks] (320kbps)\2. Wrecking Ball.mp3	2
\\NASSY\Music\Blink 182 Discography\(2003) Blink 182\03 - I Miss You.mp3	5
\\NASSY\Music\More Classic Rock Music 2 - Compilation Mix - Playlist\Dire Straits - Sultans Of Swing.mp3	5
\\NASSY\Music\A Perfect Circle\Mer de Noms\04 Judith.mp3	99
\\NASSY\Music\Best of Rock Collection (1980-1989) MP3\R.H.C.P.-Discography.1984-2013.MP3.320\1. Studio Albums\1999 - Californication\01. Around the World.mp3	99
\\NASSY\Music\Best of Rock Collection (1980-1989) MP3\R.H.C.P.-Discography.1984-2013.MP3.320\4. Singles\1999 - Around The World (Single)\01. Around The World (Album Version).mp3	-99
\\NASSY\Music\R.H.C.P.-Discography.1984-2013.MP3.320\4. Singles\1999 - Around The World (Single)\01. Around The World (Album Version).mp3	-99
\\NASSY\Music\Best of Rock Collection (1980-1989) MP3\R.H.C.P.-Discography.1984-2013.MP3.320\6. Japanese Remastered 2006\1999 - Californication (Japan 2006)\01. Around The World.mp3	-99
\\NASSY\Music\Best of Rock Collection (1980-1989) MP3\R.H.C.P.-Discography.1984-2013.MP3.320\7. Other Editions\1999 - Californication (2 Discs Australia Only)\CD 1\01. Around the World.mp3	-99
\\NASSY\Music\R.H.C.P.-Discography.1984-2013.MP3.320\1. Studio Albums\1999 - Californication\01. Around the World.mp3	-99
\\NASSY\Music\R.H.C.P.-Discography.1984-2013.MP3.320\6. Japanese Remastered 2006\1999 - Californication (Japan 2006)\01. Around The World.mp3	-99
\\NASSY\Music\R.H.C.P.-Discography.1984-2013.MP3.320\7. Other Editions\1999 - Californication (2 Discs Australia Only)\CD 1\01. Around the World.mp3	-99
\\NASSY\Music\Best of Rock Collection (1980-1989) MP3\R.H.C.P.-Discography.1984-2013.MP3.320\2. Live\2004 - Live in Hyde Park (2 CD)\CD 1\03. Around the World.mp3	-99
\\NASSY\Music\R.H.C.P.-Discography.1984-2013.MP3.320\2. Live\2004 - Live in Hyde Park (2 CD)\CD 1\03. Around the World.mp3	-99
\\NASSY\Music\Best of Rock Collection (1980-1989) MP3\R.H.C.P.-Discography.1984-2013.MP3.320\3. Compilations\2011 - Road Trippin' Through Time\06. Around The World.mp3	99
\\NASSY\Music\R.H.C.P.-Discography.1984-2013.MP3.320\3. Compilations\2011 - Road Trippin' Through Time\06. Around The World.mp3	-99
\\NASSY\Music\Best of Rock Collection (1980-1989) MP3\R.H.C.P.-Discography.1984-2013.MP3.320\4. Singles\1992 - Suck My Kiss (Single)\01. Suck My Kiss.mp3	-99
\\NASSY\Music\R.H.C.P.-Discography.1984-2013.MP3.320\4. Singles\1992 - Suck My Kiss (Single)\01. Suck My Kiss.mp3	-99
\\NASSY\Music\Best of Rock Collection (1980-1989) MP3\R.H.C.P.-Discography.1984-2013.MP3.320\2. Live\1994 - Live Rare Remix Box (3 CD)\Live Rare Remix Box Disc 1 (Live)\03. Suck My Kiss (Live).mp3	-99
\\NASSY\Music\Best of Rock Collection (1980-1989) MP3\R.H.C.P.-Discography.1984-2013.MP3.320\4. Singles\1992 - Breaking the Girl (Single)\03. Suck My Kiss (Live).mp3	-99
\\NASSY\Music\Best of Rock Collection (1980-1989) MP3\R.H.C.P.-Discography.1984-2013.MP3.320\4. Singles\1993 - Soul to Squeeze (Single)\03. Suck My Kiss (Live).mp3	-99
\\NASSY\Music\R.H.C.P.-Discography.1984-2013.MP3.320\2. Live\1994 - Live Rare Remix Box (3 CD)\Live Rare Remix Box Disc 1 (Live)\03. Suck My Kiss (Live).mp3	-99
\\NASSY\Music\R.H.C.P.-Discography.1984-2013.MP3.320\4. Singles\1992 - Breaking the Girl (Single)\03. Suck My Kiss (Live).mp3	-99
\\NASSY\Music\R.H.C.P.-Discography.1984-2013.MP3.320\4. Singles\1993 - Soul to Squeeze (Single)\03. Suck My Kiss (Live).mp3	-99
\\NASSY\Music\Best of Rock Collection (1980-1989) MP3\R.H.C.P.-Discography.1984-2013.MP3.320\3. Compilations\2011 - Road Trippin' Through Time\03. Suck My Kiss.mp3	-99
\\NASSY\Music\R.H.C.P.-Discography.1984-2013.MP3.320\3. Compilations\2011 - Road Trippin' Through Time\03. Suck My Kiss.mp3	-99
\\NASSY\Music\Best of Rock Collection (1980-1989) MP3\R.H.C.P.-Discography.1984-2013.MP3.320\1. Studio Albums\1991 - Blood Sugar Sex Magik\05. Suck My Kiss.mp3	-99
\\NASSY\Music\Best of Rock Collection (1980-1989) MP3\R.H.C.P.-Discography.1984-2013.MP3.320\6. Japanese Remastered 2006\1991 - Blood Sugar Sex Magik (Japan 2006)\05. Suck My Kiss.mp3	-99
\\NASSY\Music\R.H.C.P.-Discography.1984-2013.MP3.320\1. Studio Albums\1991 - Blood Sugar Sex Magik\05. Suck My Kiss.mp3	-99
\\NASSY\Music\R.H.C.P.-Discography.1984-2013.MP3.320\6. Japanese Remastered 2006\1991 - Blood Sugar Sex Magik (Japan 2006)\05. Suck My Kiss.mp3	-99
\\NASSY\Music\Best of Rock Collection (1980-1989) MP3\R.H.C.P.-Discography.1984-2013.MP3.320\3. Compilations\2003 - Greatest Hits\07. Suck My Kiss.mp3	-99
\\NASSY\Music\R.H.C.P.-Discography.1984-2013.MP3.320\3. Compilations\2003 - Greatest Hits\07. Suck My Kiss.mp3	-99
\\NASSY\Music\3 Doors Down - The Greatest Hits (2012)\04 - It's Not My Time [Remaster].mp3	5
\\NASSY\Music\V.A.The.All.Time.Greatest.Rock.Songs.Of.The.60s.70s.80s.And.90s-TDG\Cd1-TDG\16.November.Rain.Guns.N'Roses-TDG.mp3	99
\\NASSY\Music\Best of Rock Collection (1980-1989) MP3\Guns N' Roses - The Ultimate Best Of_2014\23. November Rain.mp3	-99
\\NASSY\Music\Guns N' Roses - The Ultimate Best Of_2014\23. November Rain.mp3	-99
\\NASSY\Music\Classic Rock Music - Compilation Mix - Playlist\Guns N' Roses - November Rain.mp3	-99
\\NASSY\Music\Best of Rock Collection (1980-1989) MP3\Disc 3\10. Scorpions - Rock You Like a Hurricane (1984).mp3	99
\\NASSY\Music\The Smashing Pumpkins - Discografia\10. Greatest Hits  (2001)\Disc 1 (Rotten Apples)\09. The Smashing Pumpkins - 1979.mp3	99
\\NASSY\Music\The Smashing Pumpkins - Discografia\05. Mellon Collie And The Infinite Sadness  (1995)\CD2 (Twilight to Starlight)\05 - The Smashing Pumpkins - 1979.mp3	-99
\\NASSY\Music\The Smashing Pumpkins - Discografia\06. The Aeroplane Flies High - Singles Box Set  (1996)\Disc 2\01 - The Smashing Pumpkins - 1979.mp3	-99
\\NASSY\Music\Best of Rock Collection (1980-1989) MP3\Lynyrd Skynyrd - All Time Greatest Hits (MP3@320) [FrankFoo]\CD\03. Simple Man.mp3	99
\\NASSY\Music\Lynyrd Skynyrd - All Time Greatest Hits (MP3@320) [FrankFoo]\CD\03. Simple Man.mp3	-99
\\NASSY\Music\Soundgarden\04 - Compilations\2010 - Telephantasm [A&M Rec., 0602527471297]\CD 2\05. Spoonman.mp3	2
\\NASSY\Music\Black Sabbath - The Black Box (Discography from 1970-1978)\Sabbath Bloody Sabbath\03 Fluff.mp3	-1
\\NASSY\Music\More Classic Rock Music 2 - Compilation Mix - Playlist\Chicago - Hard to Say Im Sorry.mp3	-1
\\NASSY\Music\Punk Goes Pop 4 [CDRip][320kbps]\01 Just the Way You Are - Pierce the Veil.mp3	5
\\NASSY\Music\Weezer [Discography]\2001 - Weezer (The Green Album)\04 - Island In The Sun.mp3	99
\\NASSY\Music\FOO FIGHTERS - DISCOGRAPHY (1995-14) [CHANNEL NEO]\[1999] There Is Nothing Left To Lose (Australian Edition)\03 - Learn To Fly.mp3	1
\\NASSY\Music\Various Artist -  Punk Goes Pop (Volume 3)\03-artist_vs_poet-bad_romance.mp3	3
\\NASSY\Music\R.H.C.P.-Discography.1984-2013.MP3.320\5. Remastered\1987 - The Uplift Mofo Party Plan (2003 EMI Remastered)\13. Behind the Sun (Instrumental Demo).mp3	-1
\\NASSY\Music\FOO FIGHTERS - DISCOGRAPHY (1995-14) [CHANNEL NEO]\[1997] The Colour And The Shape (10th Anniversery Edition)\12 - Walking After You.mp3	-1
\\NASSY\Music\R.H.C.P.-Discography.1984-2013.MP3.320\3. Compilations\1998 - Under The Covers\13. Hollywood (Extended Dance Mix).mp3	-1
\\NASSY\Music\Blink 182 Discography\(1999)Enema Of The State\12 - Anthem.mp3	-2
\\NASSY\Music\Soundgarden\01 - Studio Albums\1994 - Superunknown [A&M Rec., POCM-1065]\08. Spoonman.mp3	-999
\\NASSY\Music\The Killers Discography\The Killers - Human (Armin Van Buuren & Ferry Corsten Remixes)\02.The Killers - Human (Armin Van Buuren Radio Edit).mp3	-1
\\NASSY\Music\Blink 182 Discography\(1994) Cheshire Cat\14 - Ben Wah Balls.mp3	-1
\\NASSY\Music\Punk Goes Pop 4 [CDRip][320kbps]\02 Little Lion Man - Tonight Alive.mp3	-1
\\NASSY\Music\The Smashing Pumpkins - Discografia\08. Machina - The Machines Of God  (2000)\14 - The Smashing Pumpkins - Blue Skies Bring Tears.mp3	-1
\\NASSY\Music\The Offspring\2003 Splinter\06-(Can't Get My) Head Around You.mp3	-1
\\NASSY\Music\Best of Rock Collection (1980-1989) MP3\Disc 4\08. ZZ Top - Sharp Dressed Man (1983).mp3	1
\\NASSY\Music\Sum 41\All Killer No Filler\07 In Too Deep 1.mp3	6
\\NASSY\Music\Aerosmith - Complete Discography\1989 - Pump\05. Water song_Janie's got a gun.mp3	1
\\NASSY\Music\Rage Against The Machine\2000 - Renegades\09 - Renegades Of Funk.mp3	2
\\NASSY\Music\AVENGED SEVENFOLD - DISCOGRAPHY (1999-13) [CHANNEL NEO]\[2013] Hail To The King (Deluxe Edition)\08 - Coming Home.mp3	1
\\NASSY\Music\Oasis\Oasis - Familiar to Millions\05. Acquiesce.mp3	1
\\NASSY\Music\Blink 182 Discography\(1997) Dude Ranch\15 - I'm Sorry.mp3	-3
\\NASSY\Music\NIRVANA DISCOGRAPHY @320Kbps CbR Mp3 [TuGAZx]\3 - Incesticide (1992)\05 Nirvana - Turnaround.mp3	3
\\NASSY\Music\NIRVANA DISCOGRAPHY @320Kbps CbR Mp3 [TuGAZx]\11 - Icon (2010)\06 - Heart-Shaped Box.mp3	2
\\NASSY\Music\Betraying The Martyrs - Phantom 2014 [MP3@192kbps] - the.HH\10 Lighthouse.mp3	-1
\\NASSY\Music\Audioslave - Discografia\2005 - Out Of Exile\03 - Be Yourself.mp3	6
\\NASSY\Music\Punk Goes Pop 4 [CDRip][320kbps]\07 You Belong With Me - For All Those Sleeping.mp3	1
\\NASSY\Music\Wolfmother\EP's\2009 - New Moon Rising EP\03 - Wolfmother-New Moon Rising (Riton Club Rub).mp3	-2
\\NASSY\Music\Various Artist -  Punk Goes Pop (Volume 3)\10-miss_may_i-run_this_town.mp3	-1
\\NASSY\Music\The Killers Discography\[2004] Hot Fuss (Bonus Tracks Version)\04 - Somebody Told Me.mp3	1
\\NASSY\Music\Ozzy Osbourne - Greatest Hits 2CD (2009) 320 vtwin88cube\Disc 2\11. Crazy Train.mp3	-99
\\NASSY\Music\R.H.C.P.-Discography.1984-2013.MP3.320\7. Other Editions\1999 - Californication (2 Discs Australia Only)\CD 2\03. Instrumental #2 (Non LP Track).mp3	-1
\\NASSY\Music\2000 - Rock Ballads - New Collection\2000 - Rock Ballads - New Century\03. Bryan Adams - Inside Out.mp3	-2
\\NASSY\Music\R.H.C.P.-Discography.1984-2013.MP3.320\7. Other Editions\1995 - One Hot Minute (Gold Disc Edition No. 06541)\06. Pea.mp3	-1
\\NASSY\Music\More Classic Rock Music 2 - Compilation Mix - Playlist\ACDC - For Those About To Rock We Salute You.mp3	1
\\NASSY\Music\FOO FIGHTERS - DISCOGRAPHY (1995-14) [CHANNEL NEO]\[2005] Five Songs And A Cover [EP]\01 - Best Of You (Live).mp3	-999
\\NASSY\Music\2000 - Rock Ballads - New Collection\2008 - Rock Ballads - Best Of Love\13. Velvet Revolver - Fall To Pieces.mp3	5
\\NASSY\Music\FOO FIGHTERS - DISCOGRAPHY (1995-14) [CHANNEL NEO]\[2005] In Your Honor [2 CD]\CD 1\03 - Best Of You.mp3	2
\\NASSY\Music\Punk Goes Pop 4 [CDRip][320kbps]\12 Runaway - Silverstein feat. Down With Webster.mp3	0
\\NASSY\Music\Evanescence - Discography - 1998-2011 (320 kbps)\Album's\2003 Fallen (320 kbps)\02. Bring Me To Life.mp3	5
\\NASSY\Music\Rage Against The Machine\2000 - Renegades\06 - Im Housin'.mp3	-1
\\NASSY\Music\BREAKING BENJAMIN - DISCOGRAPHY (2001-11) [CHANNEL NEO]\[2007] Phobia (Collectors Edition) (Live At The Stabler Arena)\03 - Shallow Bay.mp3	0
\\NASSY\Music\Rage Against The Machine\1996 - Live & Rare\09 Hadda Be Playing On The Jukebox (Live).mp3	-1
\\NASSY\Music\FOO FIGHTERS - DISCOGRAPHY (1995-14) [CHANNEL NEO]\[2005] Five Songs And A Cover [EP]\02 - DOA (Demo).mp3	1
\\NASSY\Music\Sum 41\Half Hour Of Power\11 Another Time Around 1.mp3	-1
\\NASSY\Music\Green Day Complete Official Discography (1990-2012) [WwW.LoKoTorrents.CoM]\Compilation (Official)\2010 - The Original Broadway Cast Recording American Idiot\Disc 1\04. Boulevard Of Broken Dreams.mp3	1
\\NASSY\Music\Rage Against The Machine\2000 - Renegades\10 - How I Could Just Kill A Man.mp3	-1
\\NASSY\Music\System Of A Down\Hypnotize\04 - Hypnotize.mp3	1
\\NASSY\Music\More Classic Rock Music 2 - Compilation Mix - Playlist\The Beatles - Hey Jude.mp3	1
\\NASSY\Music\System Of A Down\B Sides, Demotapes, Singles, Live Shit and Compilations\KROQ Acoustic Christmas\Aerials.mp3	0
\\NASSY\Music\2000 - Rock Ballads - New Collection\2012 - Rock Ballads - Latest & Greatest\05. Snow Patrol - Chasing Cars.mp3	1
\\NASSY\Music\AcDc - Complete Discography Mp3 320Kbps\AcDc - 1981 - For Those About To Rock We Salute You\01 -For Those About To Rock.mp3	-1
\\NASSY\Music\Audioslave - Discografia\2005 - Out Of Exile\10 - Dandelion.mp3	1
\\NASSY\Music\Classic Rock Music - Compilation Mix - Playlist\David Bowie - Space Oddity.mp3	1
\\NASSY\Music\Guns N' Roses - The Ultimate Best Of_2014\24. It's So Easy.mp3	0
\\NASSY\Music\AVENGED SEVENFOLD - DISCOGRAPHY (1999-13) [CHANNEL NEO]\[2007] Avenged Sevenfold\10 - Dear God.mp3	1
\\NASSY\Music\Iron Maiden-Greatest Hits[www.lokotorrents.com][mp3]\CD1\05 - Run To The Hills .mp3	99
\\NASSY\Music\Best of Rock Collection (1980-1989) MP3\Iron Maiden-Greatest Hits[www.lokotorrents.com][mp3]\CD1\05 - Run To The Hills .mp3	-50
\\NASSY\Music\Best of Rock Collection (1980-1989) MP3\Disc 5\10. Iron Maiden - Run to the Hills (1982).mp3	-50
\\NASSY\Music\Metallica - Discography 1983-2008 (19 Albums, 23 CDs)\Metallica - 1992 - New Skulls For The Old Ceremony\17 - A) Prowler B) Run To The Hills.mp3	-50
\\NASSY\Music\AVENGED SEVENFOLD - DISCOGRAPHY (1999-13) [CHANNEL NEO]\[2001] Sounding the Seventh Trumpet\03 - Darkness Surrounding.mp3	-1
\\NASSY\Music\Weezer [Discography]\2005 - Make Believe\09 - My Best Friend.mp3	-2
\\NASSY\Music\Pearl Jam - Discography\2. Live - Live Bootlegs\1998 - Live On Two Legs\10 Even Flow.mp3	-99
\\NASSY\Music\Dragonforce\2006 - Inhuman Rampage\01. Through The Fire And Flames.mp3	99
\\NASSY\Music\2000 - Rock Ballads - New Collection\2008 - Rock Ballads - Best Of Love\08. Jet - Look What You've Done.mp3	1
\\NASSY\Music\NIRVANA DISCOGRAPHY @320Kbps CbR Mp3 [TuGAZx]\9 - Sliver - The Best Of The Box (2005)\13. Smells Like Teen Spirit (Home Demo).mp3	-1
\\NASSY\Music\Metallica - Discography 1983-2008 (19 Albums, 23 CDs)\Metallica - 1986 - Master Of Puppets\04 - Welcome Home (Sanitarium).mp3	1
\\NASSY\Music\Iron Maiden-Greatest Hits[www.lokotorrents.com][mp3]\CD2\04 - The Edge of Darkness .mp3	-1
\\NASSY\Music\Soundgarden\03 - Singles, EP's\1994 - My Wave (CDS) [A&M Rec., 580 849-2]\02. Spoonman (Steve Fisk Remix).mp3	-9991
\\NASSY\Music\Classic Rock Music - Compilation Mix - Playlist\Lynyrd Skynyrd - FreeBird.mp3	1
\\NASSY\Music\Iron Maiden-Greatest Hits[www.lokotorrents.com][mp3]\CD1\11 - Heaven Can Wait .mp3	1
\\NASSY\Music\Pearl Jam - Discography\3. Compilations\2004 - Rearview Mirror\Disc 1\03 Even Flow.mp3	99
\\NASSY\Music\Ozzy Osbourne - Greatest Hits 2CD (2009) 320 vtwin88cube\Disc 2\14. Mr. Crowley.mp3	10
\\NASSY\Music\Coheed and Cambria Discography\Good Apollo, I'm Burning Star IV, Volume One From Fear Through the Eyes of Madness (2005)\03 Welcome Home.mp3	99
\\NASSY\Music\Metallica - Discography 1983-2008 (19 Albums, 23 CDs)\Metallica - 1999 - S & M\Metallica - 1999 - S & M - CD 2\08 - One.mp3	-1
\\NASSY\Music\Ozzy Osbourne - Greatest Hits 2CD (2009) 320 vtwin88cube\Disc 2\04. Mississippi Queen.mp3	-999
\\NASSY\Music\Mountain\Albums\1970 - Climbing! (320kbps)\01  - Mississippi Queen.mp3	999
\\NASSY\Music\Mountain\Live\1970-Masters Of Destruction 2CD(320kbps)\1970-Mountain-Masters Of Destruction-Fillmore East-NYC 1970-cd 2\01. Mississippi Queen.mp3	-999
\\NASSY\Music\Mountain\Live\1971- Live-69-71(320kbps)\02-Mississippi Queen.mp3	-999
\\NASSY\Music\Best of Rock Collection (1980-1989) MP3\Ozzy Osbourne - Greatest Hits 2CD (2009) 320 vtwin88cube\Disc 2\04. Mississippi Queen.mp3	-999
\\NASSY\Music\Imagine Dragons - Discography 2009-2013 @320 (By Jamal The Moroccan)\Album\2013 - Night Visions (UK Deluxe Edition) - (320 kbps)\1 - Imagine Dragons - Radioactive.mp3	999
\\NASSY\Music\NIRVANA DISCOGRAPHY @320Kbps CbR Mp3 [TuGAZx]\8 - With the Lights Out (2004)\CD-3\3-01. Rape Me (Solo Acoustic, 1992).mp3	-1
\\NASSY\Music\Guns N' Roses - The Ultimate Best Of_2014\16. Paradise City.mp3	2
\\NASSY\Music\Punk Goes Pop, Vol 6 [15 Tracks] (320kbps)\7. Royals.mp3	1
\\NASSY\Music\The Smashing Pumpkins - Discografia\04. Earphoria  (1994)\04. Cherub Rock (acoustic) (live on MTV Europe, 1993).mp3	1
\\NASSY\Music\The Offspring\1998 Americana\11-Why Don't You Get A Job.mp3	1
\\NASSY\Music\Audioslave - Discografia\2002 - Audioslave\11 - Bring Me Back Alive.mp3	1
\\NASSY\Music\Ozzy Osbourne - Greatest Hits 2CD (2009) 320 vtwin88cube\Disc 1\12. 21st Century Schizoid Man.mp3	1
\\NASSY\Music\Audioslave - Discografia\2006 - Revelations\Audioslave - Seven Nations Army (White Stripes Cover).mp3	1
\\NASSY\Music\Pearl Jam - Discography\5. Eddie Vedder\2007 - Into The Wild (O.S.T.)\11 Guaranted.mp3	-2
\\NASSY\Music\Guns N' Roses - The Ultimate Best Of_2014\09. Sweet Child O' Mine.mp3	2
\\NASSY\Music\BREAKING BENJAMIN - DISCOGRAPHY (2001-11) [CHANNEL NEO]\[2010] Dear Agony (Japanese Edition)\01 - Fade Away.mp3	2
\\NASSY\Music\Weezer [Discography]\1994 - Weezer (The Blue Album) [Deluxe Edition]\disc 1\01 - My Name Is Jonas - [Weezer] .mp3	1
\\NASSY\Music\Ozzy Osbourne - Greatest Hits 2CD (2009) 320 vtwin88cube\Disc 2\07. Breaking All The Rules.mp3	1
\\NASSY\Music\Aerosmith - Complete Discography\2011 - Tough Love_ Best Of The Ballads\16-dream_on.mp3	-99
\\NASSY\Music\AVENGED SEVENFOLD - DISCOGRAPHY (1999-13) [CHANNEL NEO]\[2007] Avenged Sevenfold\04 - Afterlife.mp3	1
\\NASSY\Music\Green Day Complete Official Discography (1990-2012) [WwW.LoKoTorrents.CoM]\Singles\1998 - Time Of Your Life [Good Riddance] (CD2)\01. Time Of Your Life (Good Riddance).mp3	1
\\NASSY\Music\System Of A Down\B Sides, Demotapes, Singles, Live Shit and Compilations\BYOB\BYOB - Explicit.mp3	1
\\NASSY\Music\Classic Rock Music - Compilation Mix - Playlist\Ozzy Osbourne - Crazy Train.mp3	99
\\NASSY\Music\The Smashing Pumpkins - Discografia\10. Greatest Hits  (2001)\Disc 1 (Rotten Apples)\04. The Smashing Pumpkins - Cherub Rock.mp3	1
\\NASSY\Music\BREAKING BENJAMIN - DISCOGRAPHY (2001-11) [CHANNEL NEO]\[2006] Phobia (Asian Edition)\14 - The Diary Of Jane (Acoustic Version) (Bonus Track).mp3	1
\\NASSY\Music\AVENGED SEVENFOLD - DISCOGRAPHY (1999-13) [CHANNEL NEO]\[2010] Nightmare (Deluxe Edition)\06 - So Far Away.mp3	1
\\NASSY\Music\AVENGED SEVENFOLD - DISCOGRAPHY (1999-13) [CHANNEL NEO]\[2013] Hail To The King (Deluxe Edition)\02 - Hail To The King.mp3	2
\\NASSY\Music\Blink 182 Discography\(2001)Take Off Your Pants And Jacket\15 - Mother's Day.mp3	-2
\\NASSY\Music\Betraying The Martyrs - Phantom 2014 [MP3@192kbps] - the.HH\06 Phantom (Fly Away) (ft. Gus Farias).mp3	-1
\\NASSY\Music\More Classic Rock Music 2 - Compilation Mix - Playlist\The Who - Pinball Wizard.mp3	1
\\NASSY\Music\Wolfmother\Singles\2006 - Woman\Woman.mp3	1
\\NASSY\Music\Rob Zombie - 20th Century Masters The Best Of Rob Zombie (2006) vtwin88cube\05.Dragula.mp3	1
\\NASSY\Music\Best of Rock Collection (1980-1989) MP3\R.H.C.P.-Discography.1984-2013.MP3.320\5. Remastered\1989 - Mothers Milk (2003 EMI Remastered)\03. Subway To Venus.mp3	-2
\\NASSY\Music\Ramones\(1996) Unreleased Tracks\04 - See My Way.mp3	-1
\\NASSY\Music\Coldplay - The Best Songs (2016)\Coldplay - Speed Of Sound .mp3	99
\\NASSY\Music\NIN\Further Down The Spiral V2 (1995)\05-The Downward Spiral [The Bottom].mp3	-1
\\NASSY\Music\2000 - Rock Ballads - New Collection\2012 - Rock Ballads - Latest & Greatest\08. Chickenfoot - Learning To Fall.mp3	1
\\NASSY\Music\Best of Rock Collection (1980-1989) MP3\R.H.C.P.-Discography.1984-2013.MP3.320\4. Singles\2006 - Snow (Hey Oh) (Single 2 CD)\CD 1\02. Permutation.mp3	-1
\\NASSY\Music\NIN\March Of The Pigs (1994)\03-All Pigs, All Lined Up.mp3	-1
\\NASSY\Music\Ramones\(1993) Acid Eaters\07 - 7 And 7 Is.mp3	-1
\\NASSY\Music\SHINEDOWN - DISCOGRAPHY (2003-15) [CHANNEL NEO]\[2015] Threat to Survival\02 - Cut The Cord.mp3	1
\\NASSY\Music\Modest Mouse Discography [2015] VØ CDRIP\1996 • Modest_Mouse-This_Is_A_Long_Drive_For_Someone_With_Nothing_To_Think_About-1996-EOS\09-modest_mouse-dog_paddle-eos.mp3	-1
\\NASSY\Music\Metallica - Discography 1983-2008 (19 Albums, 23 CDs)\Metallica - 1996 - Load\05 - King Nothing.mp3	1
\\NASSY\Music\Lenny Kravitz - Greatest Hits\Lenny Kravitz - 02 - Fly Away.mp3	99
\\NASSY\Music\Modest Mouse Discography [2015] VØ CDRIP\MM +\1993-Uncle_Bunny_Faces_vbr-V5\03 As On, Vandetta and Problem.mp3	-1
\\NASSY\Music\The Rolling Stones - Greatest Hits-Universal\CD 2\04 - Brown Sugar.mp3	1
\\NASSY\Music\Classic Rock Music - Compilation Mix - Playlist\Kiss - Rock And Roll All Nite.mp3	1
\\NASSY\Music\NIRVANA DISCOGRAPHY @320Kbps CbR Mp3 [TuGAZx]\8 - With the Lights Out (2004)\CD-2\2-14. Endless, Nameless (Radio Appear.mp3	-1
\\NASSY\Music\Guns N' Roses - The Ultimate Best Of_2014\14. Civil War.mp3	1
\\NASSY\Music\Metallica - Discography 1983-2008 (19 Albums, 23 CDs)\Metallica - 1992 - New Skulls For The Old Ceremony\06 - The Small Hours.mp3	-1
\\NASSY\Music\Pearl Jam - Discography\4. Singles\2003 - Love Boat Captain\02 Love Boat Captain (Live In Seattle, Washington - December 6, 2002).mp3	-1
\\NASSY\Music\Black Sabbath - The Black Box (Discography from 1970-1978)\Black Sabbath Vol. 4\10 Under The Sun - Every Day Comes a.mp3	-1
\\NASSY\Music\System Of A Down\B Sides, Demotapes, Singles, Live Shit and Compilations\Storaged Melodies\Starlit Eyes.mp3	-1
\\NASSY\Music\Pearl Jam - Discography\2. Live - Live Bootlegs\1994 - Pearl Jam - Dissident (Live In Atlanta EP)\Dissident (Live In Atlanta EP) Disc 3\03 W.M.A. (Live).mp3	-1
\\NASSY\Music\AcDc - Complete Discography Mp3 320Kbps\AcDc - 1976 - Dirty Deeds Done Dirt Cheap (Australia Only)\06 -Big Balls.mp3	-1
\\NASSY\Music\The Killers Discography\[2008] Day & Age (Bonus Track Version)\04 - Joy Ride.mp3	-1
\\NASSY\Music\QUEENS OF THE STONE AGE - DISCOGRAPHY (1997-13) [CHANNEL NEO]\[1997] Kyuss & Queens of the Stone Age [Split EP]\06 - Spiders and Vinegaroons.mp3	-1
\\NASSY\Music\Soundgarden\06 - Vinyl Versions\1988 - Ultramega OK (LP) [SST Rec., SST 201]\A7. Circle Of Power.mp3	-1
\\NASSY\Music\Rob Zombie - Discography (1998-2013) {320} vtwin88cube\2012 - Mondo Sex Head (Explicit Deluxe Edition)\11.Devil's Hole Girls (Tobias Enhus Remix).mp3	-1
